,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69
0,D_5,-361.8793640136719,130.2717742919922,-25.779884338378906,4.6599860191345215,-32.820228576660156,-23.465980529785156,-20.881092071533203,-13.288785934448242,-10.762258529663086,-8.189659118652344,-6.284571170806885,-11.236651420593262,-9.441811561584473,-3.2139222621917725,-5.494145393371582,2.146165370941162,0.46574169397354126,0.4276747703552246,-10.461583137512207,-6.399574279785156,7614.23779296875,289.488037109375,568.7642211914062,126.16331481933594,394.26953125,68.10958862304688,128.7913360595703,69.44277954101562,67.52452850341797,55.49189758300781,60.28571701049805,56.833351135253906,55.6068115234375,51.9268798828125,37.33084487915039,37.776145935058594,46.47894287109375,36.50273895263672,44.86767578125,43.14160919189453,0.06572069103134674,2280.119545762384,408775.9430273145,0.16460666060447693,0.35016924142837524,0.0905463844537735,0.13582536578178406,0.19905781745910645,0.24759496748447418,0.21333563327789307,0.1380142718553543,0.4190884530544281,0.3982391357421875,0.4210262596607208,0.18489715456962585,0.02728017047047615,0.1579877883195877,0.007063946686685085,0.05971890687942505,0.05879689007997513,0.06213287264108658,0.09663759917020798,0.01388766523450613,0.15876758098602295,0.11816979944705963,0.1431785672903061,0.09038667380809784,1287.2337291813221,38500.88918643196
1,D_5,-348.349853515625,131.1420440673828,-35.803775787353516,4.582564353942871,-37.741878509521484,-22.98385238647461,-25.79291343688965,-12.957941055297852,-13.172125816345215,-10.800069808959961,-9.663581848144531,-11.075361251831055,-10.952083587646484,-7.800411701202393,-10.264001846313477,-0.34621861577033997,-2.691488742828369,-3.831695556640625,-6.665420055389404,-5.092910289764404,6877.7158203125,369.4781799316406,477.6407775878906,144.7770233154297,299.498291015625,85.86885833740234,133.29827880859375,65.15194702148438,79.57365417480469,49.14573287963867,59.95279312133789,46.908607482910156,62.07603454589844,60.25487518310547,46.612281799316406,43.04621887207031,61.86493682861328,63.25559997558594,96.04315185546875,103.24962615966797,0.07151166130514706,2392.1938680642897,422638.41891948384,0.2054338902235031,0.5452581644058228,0.1430920660495758,0.14465585350990295,0.2095056027173996,0.24790635704994202,0.2240271270275116,0.13717448711395264,0.40801534056663513,0.2292145937681198,0.2871358394622803,0.20584888756275177,0.026919767260551453,0.1700541377067566,0.014256601221859455,0.06367877870798111,0.0864582285284996,0.07292638719081879,0.08733692020177841,0.013652753084897995,0.14324027299880981,0.06197351962327957,0.10190142691135406,0.09940307587385178,1333.0241148766142,52182.39945442303
2,D_5,-342.5394287109375,125.33758544921875,-40.41130447387695,7.195122241973877,-33.37649917602539,-20.842660903930664,-24.63720703125,-12.463459014892578,-14.003806114196777,-10.048117637634277,-11.893441200256348,-7.046907424926758,-11.664358139038086,-8.170509338378906,-10.936169624328613,0.08691293001174927,-3.928138494491577,-1.9157416820526123,-6.12569522857666,-5.317872524261475,9731.60546875,315.8413391113281,550.6864624023438,105.05986022949219,294.95166015625,72.52072143554688,130.0057830810547,67.52165222167969,83.3432846069336,53.59458541870117,111.16586303710938,39.10293960571289,57.636756896972656,40.06790542602539,48.46659469604492,33.74980163574219,61.45940017700195,61.806392669677734,45.640872955322266,71.4222640991211,0.07370099047020123,2670.62551775953,309715.0434769062,0.20956002175807953,0.6644973754882812,0.20615851879119873,0.22145286202430725,0.17169305682182312,0.20760001242160797,0.2915193438529968,0.14373934268951416,0.3986901342868805,0.17072220146656036,0.2594168782234192,0.15968558192253113,0.021080126985907555,0.1403021365404129,0.019873736426234245,0.0914660319685936,0.06517349183559418,0.044109150767326355,0.09759773313999176,0.009959114715456963,0.12740902602672577,0.029693208634853363,0.08516233414411545,0.06357959657907486,1433.2766843902448,37901.728273841225
3,D_5,-392.5416564941406,132.8126678466797,-37.41727828979492,5.441148281097412,-33.338504791259766,-21.366334915161133,-22.10307502746582,-11.907268524169922,-12.903139114379883,-8.953119277954102,-6.884831428527832,-7.778224945068359,-7.852169990539551,-4.330575466156006,-8.928322792053223,0.3999226689338684,-2.4726040363311768,-5.286375522613525,-7.429572582244873,-7.710698127746582,5585.13916015625,284.17730712890625,355.01239013671875,114.33065032958984,200.71536254882812,64.32108306884766,101.90177154541016,53.09968185424805,67.10167694091797,43.749855041503906,60.360198974609375,42.569664001464844,48.48263168334961,38.94569778442383,45.779117584228516,40.04837417602539,52.4369010925293,72.42504119873047,44.87495422363281,54.31584930419922,0.07416092722039473,2443.868555594524,329117.5650079659,0.18267028033733368,0.5345724821090698,0.20055414736270905,0.29484593868255615,0.19231942296028137,0.16082455217838287,0.19668923318386078,0.11306829750537872,0.3396899700164795,0.23790550231933594,0.3739567697048187,0.22535289824008942,0.01909497193992138,0.15255311131477356,0.02584831789135933,0.13769234716892242,0.06877493858337402,0.03844401240348816,0.07855024188756943,0.009988900274038315,0.12644833326339722,0.06358523666858673,0.11443950980901718,0.09884309023618698,1376.1380843813888,45881.10615148906
4,D_5,-376.3314208984375,131.46316528320312,-42.14656448364258,5.014962673187256,-36.98079299926758,-22.547985076904297,-27.288204193115234,-13.844998359680176,-14.643976211547852,-9.372410774230957,-8.9258451461792,-9.304944038391113,-11.260666847229004,-7.089458465576172,-9.797955513000488,2.355609655380249,-2.805698871612549,-5.247646808624268,-7.213698863983154,-4.491332530975342,7131.8330078125,443.7190856933594,565.452392578125,106.4745101928711,268.4273986816406,94.13944244384766,133.4169921875,61.69475555419922,71.23206329345703,61.73862075805664,64.83059692382812,45.86856460571289,50.10200119018555,49.14702224731445,44.88050079345703,39.01327133178711,48.920719146728516,64.70984649658203,70.51244354248047,116.67545318603516,0.0736197362374226,2469.67673286934,453396.9158224027,0.18027102947235107,0.5144440531730652,0.16601112484931946,0.2265784740447998,0.22363373637199402,0.1729660928249359,0.19604834914207458,0.14847871661186218,0.40829500555992126,0.1581834852695465,0.2905142307281494,0.20701943337917328,0.020403238013386726,0.15890510380268097,0.02320261485874653,0.10080323368310928,0.10087388008832932,0.04037552699446678,0.08820724487304688,0.014837644062936306,0.1467851996421814,0.025373006239533424,0.10459038615226746,0.09035789221525192,1372.418764460827,63544.29184426007
5,D_5,-335.18218994140625,122.76457214355469,-45.049171447753906,4.800317287445068,-37.057273864746094,-20.841360092163086,-25.545822143554688,-13.200719833374023,-11.688620567321777,-11.573738098144531,-9.330209732055664,-11.186637878417969,-13.487994194030762,-8.263412475585938,-10.312613487243652,0.939785897731781,-0.4483516812324524,-6.016713619232178,-5.755518436431885,-2.604081392288208,5787.6865234375,351.9759216308594,514.6220703125,157.92352294921875,264.94049072265625,71.90540313720703,131.58450317382812,57.14252853393555,73.34213256835938,71.23741149902344,71.75666046142578,52.870235443115234,52.88492965698242,42.46162796020508,34.31516647338867,42.10499572753906,62.183223724365234,73.30327606201172,111.43958282470703,150.88929748535156,0.07844359217782508,2592.8426547685276,319717.7202846819,0.18419228494167328,0.5553584098815918,0.1765974462032318,0.2023748904466629,0.19410736858844757,0.15594178438186646,0.2126842588186264,0.14409606158733368,0.42869800329208374,0.14302942156791687,0.22590140998363495,0.1452835500240326,0.024156782776117325,0.16659314930438995,0.02207511104643345,0.09620334953069687,0.10054008662700653,0.028477709740400314,0.08644352853298187,0.014292309992015362,0.14940398931503296,0.013931411318480968,0.08471179008483887,0.06397069245576859,1423.3346356884228,42835.136491531055
6,D_5,-301.6460266113281,123.68917083740234,-55.37516784667969,13.976820945739746,-44.35895919799805,-21.76708221435547,-30.762958526611328,-11.661524772644043,-12.066933631896973,-12.018228530883789,-18.37337875366211,-13.487419128417969,-16.863065719604492,-7.733134746551514,-12.43282699584961,2.9120163917541504,-1.4537230730056763,-2.795038938522339,-10.88319206237793,-13.734354972839355,1383.8719482421875,384.665283203125,84.12785339355469,58.543174743652344,72.50709533691406,73.98712158203125,62.20224380493164,52.33616638183594,70.79788970947266,41.79794692993164,61.079063415527344,51.973392486572266,52.17900848388672,36.378204345703125,36.525733947753906,35.90232467651367,59.703330993652344,36.70441818237305,43.524864196777344,51.37711715698242,0.08212988885932662,2748.2000486769543,273507.14754717186,0.20211714506149292,0.716797411441803,0.18680763244628906,0.08312677592039108,0.06616349518299103,0.12489229440689087,0.1831759512424469,0.14002031087875366,0.5724007487297058,0.23297491669654846,0.2831633687019348,0.09927860647439957,0.013515779748558998,0.10582711547613144,0.013118361122906208,0.04192569479346275,0.021999845281243324,0.020328013226389885,0.05993396043777466,0.006008003372699022,0.13464388251304626,0.030763333663344383,0.10177703201770782,0.027052421122789383,1471.3879990068638,40980.7101864229
7,D_5,-274.31597900390625,129.17730712890625,-59.06022644042969,13.987256050109863,-45.61062240600586,-25.593069076538086,-32.452484130859375,-10.628664016723633,-15.536538124084473,-12.054878234863281,-19.451812744140625,-13.448030471801758,-15.621938705444336,-7.201023101806641,-14.401044845581055,1.393584966659546,-3.7333197593688965,-2.060704469680786,-8.863633155822754,-10.370661735534668,1300.8590087890625,212.74049377441406,64.37123107910156,49.22455978393555,54.74971389770508,47.084800720214844,58.966209411621094,50.06333541870117,66.75885009765625,33.98650360107422,48.28673553466797,53.01718521118164,48.11363220214844,41.20284652709961,40.48099899291992,57.8985481262207,56.37920379638672,31.682933807373047,41.76388168334961,43.06856918334961,0.0801775197126548,2703.5503186677633,132914.65867273734,0.20069119334220886,0.7200186252593994,0.19905158877372742,0.12327048927545547,0.07879392057657242,0.14497798681259155,0.21562016010284424,0.16593512892723083,0.6319242715835571,0.2515525817871094,0.2890658378601074,0.09305757284164429,0.01119441632181406,0.09748099744319916,0.013930941931903362,0.05210075154900551,0.013977283611893654,0.024231059476733208,0.065243661403656,0.008080441504716873,0.11983975023031235,0.026540715247392654,0.10383915156126022,0.02153993397951126,1450.6068388269332,21302.486869534776
8,D_5,-269.0328369140625,123.2752914428711,-56.07437515258789,9.718413352966309,-44.06914520263672,-23.626848220825195,-32.43406677246094,-13.646738052368164,-20.830936431884766,-14.31395435333252,-17.101505279541016,-8.919808387756348,-14.810601234436035,-8.132136344909668,-13.047966003417969,3.0851690769195557,-2.03188157081604,-0.30001530051231384,-7.3189239501953125,-6.8332014083862305,1670.5076904296875,288.0196838378906,78.27815246582031,46.815673828125,63.501155853271484,65.05907440185547,78.04923248291016,48.11111831665039,76.69856262207031,46.03046417236328,63.39202880859375,56.80504608154297,55.99415969848633,43.50252151489258,61.31725311279297,39.03672409057617,61.29705810546875,45.562522888183594,49.95847702026367,61.5499153137207,0.08334492308436532,2854.866070348781,229159.73109653583,0.2007056325674057,0.6986147165298462,0.21220088005065918,0.1350267082452774,0.13962982594966888,0.21951855719089508,0.288569837808609,0.1635596752166748,0.49363061785697937,0.2137351930141449,0.30502068996429443,0.15648703277111053,0.014820164069533348,0.11231887340545654,0.019747652113437653,0.055001210421323776,0.05175404995679855,0.03766676038503647,0.09521187096834183,0.01218488346785307,0.11933804303407669,0.03285055607557297,0.09358134865760803,0.06463537365198135,1519.6701373787648,41196.462971219604
9,D_5,-287.9801330566406,125.54788208007812,-60.19877243041992,11.326654434204102,-46.894046783447266,-23.561918258666992,-33.15017318725586,-15.287887573242188,-18.077478408813477,-13.761933326721191,-17.418010711669922,-8.375328063964844,-14.186513900756836,-7.562372207641602,-11.400880813598633,3.9636902809143066,-4.665584564208984,-1.7157492637634277,-9.352805137634277,-8.453887939453125,1803.2138671875,271.24993896484375,64.0470962524414,53.306610107421875,89.75721740722656,53.441471099853516,92.32942962646484,58.897281646728516,110.98928833007812,51.38206100463867,73.94477844238281,108.63194274902344,69.85365295410156,45.114036560058594,49.552825927734375,43.397850036621094,48.02052307128906,34.73075866699219,43.10194396972656,49.00448226928711,0.082877049874226,2819.8412821388833,213836.48356503676,0.20368655025959015,0.7064102292060852,0.2500886023044586,0.1444859653711319,0.09795249998569489,0.2001551389694214,0.37051984667778015,0.1608184278011322,0.41272616386413574,0.210343137383461,0.3711507320404053,0.1948261857032776,0.012979590333998203,0.10643952339887619,0.040398530662059784,0.07115326821804047,0.029902538284659386,0.029056891798973083,0.1074138656258583,0.013478163629770279,0.1206655353307724,0.02718527242541313,0.0943422019481659,0.076827771961689,1504.42452264472,37738.07205976948
